YEAR,CATEGORY,TYPE,DISTRICT_NAME,CONTENT_AREA,BELOW_BASIC_PCT,BASIC_PCT,PROFICIENT_PCT,ADVANCED_PCT
2023,MSIP Total ,Total,CAPE GIRARDEAU 63,Science,32.4,37.4,19.6,10.6
2023,MSIP Total ,Total,CAPE GIRARDEAU 63,Social Studies,5.6,55.4,35.1,3.9
2023,MSIP Race/Ethnicity ,Black (not Hispanic),NELL HOLCOMB R-IV,Eng. Language Arts,45.5,45.5,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),NELL HOLCOMB R-IV,Mathematics,63.6,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),NELL HOLCOMB R-IV,Eng. Language Arts,14.9,39.6,31.3,14.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),NELL HOLCOMB R-IV,Mathematics,27.6,35.1,26.9,10.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),NELL HOLCOMB R-IV,Science,21.8,20,36.4,21.8
2023,MSIP Special Programs ,IEP Students,NELL HOLCOMB R-IV,Eng. Language Arts,44.8,37.9,*,*
2023,MSIP Special Programs ,IEP Students,NELL HOLCOMB R-IV,Mathematics,69,20.7,*,*
2023,MSIP Special Programs ,IEP Students,NELL HOLCOMB R-IV,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,NELL HOLCOMB R-IV,Eng. Language Arts,30.6,44.4,*,*
2023,MSIP Special Programs ,MAP Direct Certification,NELL HOLCOMB R-IV,Mathematics,44.4,41.7,*,*
2023,MSIP Special Programs ,MAP Direct Certification,NELL HOLCOMB R-IV,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,NELL HOLCOMB R-IV,Eng. Language Arts,27,47.6,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,NELL HOLCOMB R-IV,Mathematics,39.7,44.4,7.9,7.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,NELL HOLCOMB R-IV,Science,30.4,34.8,*,*
2023,MSIP Special Programs ,Student Group,NELL HOLCOMB R-IV,Eng. Language Arts,34.9,41.3,*,*
2023,MSIP Special Programs ,Student Group,NELL HOLCOMB R-IV,Mathematics,54,31.8,*,*
2023,MSIP Special Programs ,Student Group,NELL HOLCOMB R-IV,Science,40.9,*,*,*
2023,MSIP Total ,Total,NELL HOLCOMB R-IV,Eng. Language Arts,18,38.7,28.7,14.7
2023,MSIP Total ,Total,NELL HOLCOMB R-IV,Mathematics,30.7,34,24,11.3
2023,MSIP Total ,Total,NELL HOLCOMB R-IV,Science,23.3,21.7,33.3,21.7
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,HALE R-I,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,HALE R-I,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),HALE R-I,Eng. Language Arts,10.9,34.6,34.6,20
2023,MSIP Race/Ethnicity ,White (not Hispanic),HALE R-I,Mathematics,17.3,28.9,26.9,26.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),HALE R-I,Science,*,36,*,28
2023,MSIP Race/Ethnicity ,White (not Hispanic),HALE R-I,Social Studies,*,*,*,*
2023,MSIP Special Programs ,IEP Students,HALE R-I,Eng. Language Arts,*,50,*,*
2023,MSIP Special Programs ,IEP Students,HALE R-I,Mathematics,50,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,HALE R-I,Eng. Language Arts,*,38.9,27.8,*
2023,MSIP Special Programs ,MAP Direct Certification,HALE R-I,Mathematics,*,38.9,27.8,*
2023,MSIP Special Programs ,MAP Direct Certification,HALE R-I,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HALE R-I,Eng. Language Arts,*,42.9,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HALE R-I,Mathematics,28.6,39.3,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,HALE R-I,Science,*,45.5,*,*
2023,MSIP Special Programs ,Student Group,HALE R-I,Eng. Language Arts,*,45.8,*,*
2023,MSIP Special Programs ,Student Group,HALE R-I,Mathematics,29.2,37.5,*,*
2023,MSIP Special Programs ,Student Group,HALE R-I,Science,*,*,*,*
2023,MSIP Total ,Total,HALE R-I,Eng. Language Arts,9.5,36.5,34.9,19.1
2023,MSIP Total ,Total,HALE R-I,Mathematics,18.3,33.3,23.3,25
2023,MSIP Total ,Total,HALE R-I,Science,*,37.9,27.6,*
2023,MSIP Total ,Total,HALE R-I,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),TINA-AVALON R-II,Eng. Language Arts,20.8,36.1,33.3,9.7
2023,MSIP Race/Ethnicity ,White (not Hispanic),TINA-AVALON R-II,Mathematics,11.3,28.2,28.2,32.4
2023,MSIP Race/Ethnicity ,White (not Hispanic),TINA-AVALON R-II,Science,38.5,46.2,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),TINA-AVALON R-II,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,TINA-AVALON R-II,Eng. Language Arts,33.3,46.7,*,*
2023,MSIP Special Programs ,MAP Direct Certification,TINA-AVALON R-II,Mathematics,*,42.9,*,*
2023,MSIP Special Programs ,MAP Direct Certification,TINA-AVALON R-II,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,TINA-AVALON R-II,Eng. Language Arts,33.3,50,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,TINA-AVALON R-II,Mathematics,*,48.2,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,TINA-AVALON R-II,Science,57.1,*,*,*
2023,MSIP Special Programs ,Student Group,TINA-AVALON R-II,Eng. Language Arts,38.9,44.4,*,*
2023,MSIP Special Programs ,Student Group,TINA-AVALON R-II,Mathematics,35.3,35.3,*,*
2023,MSIP Special Programs ,Student Group,TINA-AVALON R-II,Science,55.6,*,*,*
2023,MSIP Total ,Total,TINA-AVALON R-II,Eng. Language Arts,22.7,36,32,9.3
2023,MSIP Total ,Total,TINA-AVALON R-II,Mathematics,14.9,27,27,31.1
2023,MSIP Total ,Total,TINA-AVALON R-II,Science,40.7,44.4,*,*
2023,MSIP Total ,Total,TINA-AVALON R-II,Social Studies,*,50,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),BOSWORTH R-V,Eng. Language Arts,*,31.6,31.6,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),BOSWORTH R-V,Mathematics,63.2,26.3,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),BOSWORTH R-V,Science,*,*,*,*
2023,MSIP Special Programs ,IEP Students,BOSWORTH R-V,Mathematics,83.3,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BOSWORTH R-V,Eng. Language Arts,*,30.4,34.8,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BOSWORTH R-V,Mathematics,56.5,26.1,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,BOSWORTH R-V,Science,*,*,*,*
2023,MSIP Special Programs ,Student Group,BOSWORTH R-V,Eng. Language Arts,55.6,*,*,*
2023,MSIP Special Programs ,Student Group,BOSWORTH R-V,Mathematics,54.6,*,*,*
2023,MSIP Total ,Total,BOSWORTH R-V,Eng. Language Arts,*,30.4,34.8,*
2023,MSIP Total ,Total,BOSWORTH R-V,Mathematics,56.5,26.1,*,*
2023,MSIP Total ,Total,BOSWORTH R-V,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CARROLLTON R-VII,Eng. Language Arts,*,50,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CARROLLTON R-VII,Mathematics,38.5,38.5,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CARROLLTON R-VII,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,CARROLLTON R-VII,Eng. Language Arts,*,44,28,*
2023,MSIP Race/Ethnicity ,Multiracial,CARROLLTON R-VII,Mathematics,44.4,37,*,*
2023,MSIP Race/Ethnicity ,Multiracial,CARROLLTON R-VII,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),CARROLLTON R-VII,Eng. Language Arts,20.3,40,25.9,13.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),CARROLLTON R-VII,Mathematics,36.3,34,17.2,12.4
2023,MSIP Race/Ethnicity ,White (not Hispanic),CARROLLTON R-VII,Science,22.9,45.1,21.1,10.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),CARROLLTON R-VII,Social Studies,*,69,27.6,*
2023,MSIP Special Programs ,IEP Students,CARROLLTON R-VII,Eng. Language Arts,46.5,43.7,*,*
2023,MSIP Special Programs ,IEP Students,CARROLLTON R-VII,Mathematics,87.7,6.9,*,*
2023,MSIP Special Programs ,IEP Students,CARROLLTON R-VII,Science,62.5,*,*,*
2023,MSIP Special Programs ,IEP Students,CARROLLTON R-VII,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CARROLLTON R-VII,Eng. Language Arts,29,47,18,6
2023,MSIP Special Programs ,MAP Direct Certification,CARROLLTON R-VII,Mathematics,52.9,30.8,8.7,7.7
2023,MSIP Special Programs ,MAP Direct Certification,CARROLLTON R-VII,Science,38.9,44.4,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CARROLLTON R-VII,Social Studies,*,75,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CARROLLTON R-VII,Eng. Language Arts,30.1,46.8,16.7,6.5
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CARROLLTON R-VII,Mathematics,55,30.9,8.4,5.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CARROLLTON R-VII,Science,37.7,44.9,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CARROLLTON R-VII,Social Studies,*,78.3,*,*
2023,MSIP Special Programs ,Student Group,CARROLLTON R-VII,Eng. Language Arts,33.1,46.3,14.4,6.3
2023,MSIP Special Programs ,Student Group,CARROLLTON R-VII,Mathematics,61.8,24.9,6.1,7.3
2023,MSIP Special Programs ,Student Group,CARROLLTON R-VII,Science,43.9,43.9,*,*
2023,MSIP Special Programs ,Student Group,CARROLLTON R-VII,Social Studies,*,89.5,*,*
2023,MSIP Total ,Total,CARROLLTON R-VII,Eng. Language Arts,20.3,40.5,25.8,13.4
2023,MSIP Total ,Total,CARROLLTON R-VII,Mathematics,36.7,34.5,16.5,12.3
2023,MSIP Total ,Total,CARROLLTON R-VII,Science,23.2,44.2,22.1,10.5
2023,MSIP Total ,Total,CARROLLTON R-VII,Social Studies,*,71,25.8,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),NORBORNE R-VIII,Eng. Language Arts,11.4,41.4,34.3,12.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),NORBORNE R-VIII,Mathematics,*,37.3,33.3,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),NORBORNE R-VIII,Science,19.4,30.6,33.3,16.7
2023,MSIP Race/Ethnicity ,White (not Hispanic),NORBORNE R-VIII,Social Studies,*,83.3,*,*
2023,MSIP Special Programs ,IEP Students,NORBORNE R-VIII,Eng. Language Arts,40,46.7,*,*
2023,MSIP Special Programs ,IEP Students,NORBORNE R-VIII,Mathematics,47.1,47.1,*,*
2023,MSIP Special Programs ,IEP Students,NORBORNE R-VIII,Science,83.3,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,NORBORNE R-VIII,Eng. Language Arts,*,46.2,*,*
2023,MSIP Special Programs ,MAP Direct Certification,NORBORNE R-VIII,Mathematics,40,53.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,NORBORNE R-VIII,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,NORBORNE R-VIII,Eng. Language Arts,*,50,26.7,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,NORBORNE R-VIII,Mathematics,*,43.8,31.3,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,NORBORNE R-VIII,Science,*,35.7,*,*
2023,MSIP Special Programs ,Student Group,NORBORNE R-VIII,Eng. Language Arts,30.4,43.5,*,*
2023,MSIP Special Programs ,Student Group,NORBORNE R-VIII,Mathematics,40.7,51.9,*,*
2023,MSIP Special Programs ,Student Group,NORBORNE R-VIII,Science,60,*,*,*
2023,MSIP Total ,Total,NORBORNE R-VIII,Eng. Language Arts,11.1,43.1,33.3,12.5
2023,MSIP Total ,Total,NORBORNE R-VIII,Mathematics,*,38.2,32.9,*
2023,MSIP Total ,Total,NORBORNE R-VIII,Science,21.1,31.6,31.6,15.8
2023,MSIP Total ,Total,NORBORNE R-VIII,Social Studies,*,85.7,*,*
2023,MSIP Race/Ethnicity ,Multiracial,EAST CARTER CO. R-II,Eng. Language Arts,*,*,40,*
2023,MSIP Race/Ethnicity ,Multiracial,EAST CARTER CO. R-II,Mathematics,*,*,33.3,33.3
2023,MSIP Race/Ethnicity ,Multiracial,EAST CARTER CO. R-II,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),EAST CARTER CO. R-II,Eng. Language Arts,12,36.4,35.1,16.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),EAST CARTER CO. R-II,Mathematics,21.7,24.9,26.2,27.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),EAST CARTER CO. R-II,Science,20,36.9,27.7,15.4
2023,MSIP Race/Ethnicity ,White (not Hispanic),EAST CARTER CO. R-II,Social Studies,*,69.7,27.3,*
2023,MSIP Special Programs ,IEP Students,EAST CARTER CO. R-II,Eng. Language Arts,56.6,35.9,*,*
2023,MSIP Special Programs ,IEP Students,EAST CARTER CO. R-II,Mathematics,87.8,10.2,*,*
2023,MSIP Special Programs ,IEP Students,EAST CARTER CO. R-II,Science,77.3,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,EAST CARTER CO. R-II,Eng. Language Arts,17.2,40.6,30.5,11.7
2023,MSIP Special Programs ,MAP Direct Certification,EAST CARTER CO. R-II,Mathematics,33.6,17.6,28,20.8
2023,MSIP Special Programs ,MAP Direct Certification,EAST CARTER CO. R-II,Science,35.4,35.4,16.7,12.5
2023,MSIP Special Programs ,MAP Direct Certification,EAST CARTER CO. R-II,Social Studies,*,81.8,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EAST CARTER CO. R-II,Eng. Language Arts,12.8,37.9,37,12.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EAST CARTER CO. R-II,Mathematics,26.1,22.7,30.1,21.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EAST CARTER CO. R-II,Science,26.4,33.3,25.3,14.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EAST CARTER CO. R-II,Social Studies,*,78.3,*,*
2023,MSIP Special Programs ,Student Group,EAST CARTER CO. R-II,Eng. Language Arts,23.3,39,27.4,10.3
2023,MSIP Special Programs ,Student Group,EAST CARTER CO. R-II,Mathematics,39.7,17,24.8,18.4
2023,MSIP Special Programs ,Student Group,EAST CARTER CO. R-II,Science,40,34.6,14.6,10.9
2023,MSIP Special Programs ,Student Group,EAST CARTER CO. R-II,Social Studies,*,83.3,*,*
2023,MSIP Total ,Total,EAST CARTER CO. R-II,Eng. Language Arts,12,35.7,35.4,16.8
2023,MSIP Total ,Total,EAST CARTER CO. R-II,Mathematics,21.6,24.6,26.4,27.4
2023,MSIP Total ,Total,EAST CARTER CO. R-II,Science,20.1,36,28.8,15.1
2023,MSIP Total ,Total,EAST CARTER CO. R-II,Social Studies,*,66.7,30.8,*
2023,MSIP Race/Ethnicity ,Hispanic,VAN BUREN R-I,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),VAN BUREN R-I,Eng. Language Arts,25,44.1,24.6,6.4
2023,MSIP Race/Ethnicity ,White (not Hispanic),VAN BUREN R-I,Mathematics,48.8,31.4,15.1,4.7
2023,MSIP Race/Ethnicity ,White (not Hispanic),VAN BUREN R-I,Science,34,44.7,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),VAN BUREN R-I,Social Studies,*,56.3,40.6,*
2023,MSIP Special Programs ,IEP Students,VAN BUREN R-I,Eng. Language Arts,51,39.2,*,*
2023,MSIP Special Programs ,IEP Students,VAN BUREN R-I,Mathematics,81.8,13.6,*,*
2023,MSIP Special Programs ,IEP Students,VAN BUREN R-I,Science,73.7,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN BUREN R-I,Eng. Language Arts,35.1,44.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN BUREN R-I,Mathematics,60.2,25.5,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN BUREN R-I,Science,37.1,51.4,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN BUREN R-I,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN BUREN R-I,Eng. Language Arts,30.5,45.4,19.5,4.6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN BUREN R-I,Mathematics,55.7,29.6,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN BUREN R-I,Science,38,43.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN BUREN R-I,Social Studies,*,69.2,*,*
2023,MSIP Special Programs ,Student Group,VAN BUREN R-I,Eng. Language Arts,35.5,44.4,*,*
2023,MSIP Special Programs ,Student Group,VAN BUREN R-I,Mathematics,62.9,23.3,*,*
2023,MSIP Special Programs ,Student Group,VAN BUREN R-I,Science,46.9,42.9,*,*
2023,MSIP Special Programs ,Student Group,VAN BUREN R-I,Social Studies,*,66.7,*,*
2023,MSIP Total ,Total,VAN BUREN R-I,Eng. Language Arts,25,45.1,23.9,6.1
2023,MSIP Total ,Total,VAN BUREN R-I,Mathematics,48.1,32.7,14.7,4.5
2023,MSIP Total ,Total,VAN BUREN R-I,Science,33.9,46.4,*,*
2023,MSIP Total ,Total,VAN BUREN R-I,Social Studies,*,57.6,39.4,*
2023,MSIP Race/Ethnicity ,Hispanic,ARCHIE R-V,Eng. Language Arts,*,*,55.6,*
2023,MSIP Race/Ethnicity ,Hispanic,ARCHIE R-V,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,ARCHIE R-V,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,ARCHIE R-V,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,ARCHIE R-V,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),ARCHIE R-V,Eng. Language Arts,15.4,35.8,32.5,16.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),ARCHIE R-V,Mathematics,19.5,40.2,28.1,12.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),ARCHIE R-V,Science,17.8,34.6,25.2,22.4
2023,MSIP Race/Ethnicity ,White (not Hispanic),ARCHIE R-V,Social Studies,*,56.1,39,*
2023,MSIP Special Programs ,IEP Students,ARCHIE R-V,Eng. Language Arts,31.1,55.6,*,*
2023,MSIP Special Programs ,IEP Students,ARCHIE R-V,Mathematics,55.6,28.9,*,*
2023,MSIP Special Programs ,IEP Students,ARCHIE R-V,Science,44.4,33.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,ARCHIE R-V,Eng. Language Arts,33.3,38.9,*,*
2023,MSIP Special Programs ,MAP Direct Certification,ARCHIE R-V,Mathematics,37.8,48.7,*,*
2023,MSIP Special Programs ,MAP Direct Certification,ARCHIE R-V,Science,31.3,43.8,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ARCHIE R-V,Eng. Language Arts,22.4,40,29.4,8.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ARCHIE R-V,Mathematics,27.8,47.8,18.9,5.6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ARCHIE R-V,Science,25.6,46.2,15.4,12.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ARCHIE R-V,Social Studies,*,*,57.1,*
2023,MSIP Special Programs ,Student Group,ARCHIE R-V,Eng. Language Arts,28.2,44.9,*,*
2023,MSIP Special Programs ,Student Group,ARCHIE R-V,Mathematics,42.7,36,*,*
2023,MSIP Special Programs ,Student Group,ARCHIE R-V,Science,30.6,36.1,*,*
2023,MSIP Special Programs ,Student Group,ARCHIE R-V,Social Studies,*,*,*,*
2023,MSIP Total ,Total,ARCHIE R-V,Eng. Language Arts,15.3,34.9,33,16.9
2023,MSIP Total ,Total,ARCHIE R-V,Mathematics,19.8,38.8,28.5,12.9
2023,MSIP Total ,Total,ARCHIE R-V,Science,17.1,34.2,27.4,21.4
2023,MSIP Total ,Total,ARCHIE R-V,Social Studies,*,55.8,39.5,*
2023,MSIP Race/Ethnicity ,Hispanic,STRASBURG C-3,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,STRASBURG C-3,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,STRASBURG C-3,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,STRASBURG C-3,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),STRASBURG C-3,Eng. Language Arts,17.1,44.3,12.9,25.7
2023,MSIP Race/Ethnicity ,White (not Hispanic),STRASBURG C-3,Mathematics,28.6,30,24.3,17.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),STRASBURG C-3,Science,44.4,27.8,*,*
2023,MSIP Special Programs ,IEP Students,STRASBURG C-3,Eng. Language Arts,54.6,*,*,*
2023,MSIP Special Programs ,IEP Students,STRASBURG C-3,Mathematics,63.6,*,*,*
2023,MSIP Special Programs ,IEP Students,STRASBURG C-3,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,STRASBURG C-3,Eng. Language Arts,*,*,33.3,*
2023,MSIP Special Programs ,MAP Direct Certification,STRASBURG C-3,Mathematics,33.3,40,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,STRASBURG C-3,Eng. Language Arts,*,37.5,*,25
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,STRASBURG C-3,Mathematics,25,41.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,STRASBURG C-3,Science,*,*,*,*
2023,MSIP Special Programs ,Student Group,STRASBURG C-3,Eng. Language Arts,38.7,35.5,*,*
2023,MSIP Special Programs ,Student Group,STRASBURG C-3,Mathematics,38.7,38.7,*,*
2023,MSIP Special Programs ,Student Group,STRASBURG C-3,Science,*,*,*,*
2023,MSIP Total ,Total,STRASBURG C-3,Eng. Language Arts,20.9,40.7,16.3,22.1
2023,MSIP Total ,Total,STRASBURG C-3,Mathematics,27.9,32.6,23.3,16.3
2023,MSIP Total ,Total,STRASBURG C-3,Science,42.9,33.3,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,RAYMORE-PECULIAR R-II,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,RAYMORE-PECULIAR R-II,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,RAYMORE-PECULIAR R-II,Eng. Language Arts,*,43.5,30.4,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,RAYMORE-PECULIAR R-II,Mathematics,*,40,32,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,RAYMORE-PECULIAR R-II,Science,*,56.3,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,RAYMORE-PECULIAR R-II,Social Studies,*,71.4,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),RAYMORE-PECULIAR R-II,Eng. Language Arts,25.6,45.1,22.3,7
2023,MSIP Race/Ethnicity ,Black (not Hispanic),RAYMORE-PECULIAR R-II,Mathematics,44.6,33.6,15,6.8
2023,MSIP Race/Ethnicity ,Black (not Hispanic),RAYMORE-PECULIAR R-II,Science,39,37.1,17.6,6.3
2023,MSIP Race/Ethnicity ,Black (not Hispanic),RAYMORE-PECULIAR R-II,Social Studies,*,68.5,27.8,*
2023,MSIP Race/Ethnicity ,Hispanic,RAYMORE-PECULIAR R-II,Eng. Language Arts,11.5,42.6,33.3,12.6
2023,MSIP Race/Ethnicity ,Hispanic,RAYMORE-PECULIAR R-II,Mathematics,30.9,32.8,21.4,14.9
2023,MSIP Race/Ethnicity ,Hispanic,RAYMORE-PECULIAR R-II,Science,19.9,39.7,27.5,13
2023,MSIP Race/Ethnicity ,Hispanic,RAYMORE-PECULIAR R-II,Social Studies,*,57.1,37.1,*
2023,MSIP Race/Ethnicity ,Multiracial,RAYMORE-PECULIAR R-II,Eng. Language Arts,12.9,32.3,34.2,20.5
2023,MSIP Race/Ethnicity ,Multiracial,RAYMORE-PECULIAR R-II,Mathematics,25.6,32.7,20.7,21.1
2023,MSIP Race/Ethnicity ,Multiracial,RAYMORE-PECULIAR R-II,Science,21.6,35.2,28.8,14.4
2023,MSIP Race/Ethnicity ,Multiracial,RAYMORE-PECULIAR R-II,Social Studies,*,*,52.2,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),RAYMORE-PECULIAR R-II,Eng. Language Arts,11.5,37.2,32.3,19
2023,MSIP Race/Ethnicity ,White (not Hispanic),RAYMORE-PECULIAR R-II,Mathematics,17.2,32.6,27.5,22.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),RAYMORE-PECULIAR R-II,Science,16,33.7,29.2,21.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),RAYMORE-PECULIAR R-II,Social Studies,3.5,47.4,42.3,6.7
2023,MSIP Special Programs ,EL students,RAYMORE-PECULIAR R-II,Eng. Language Arts,28.1,50,*,*
2023,MSIP Special Programs ,EL students,RAYMORE-PECULIAR R-II,Mathematics,47.5,35.6,8.5,8.5
2023,MSIP Special Programs ,EL students,RAYMORE-PECULIAR R-II,Science,27.3,45.5,*,*
2023,MSIP Special Programs ,IEP Students,RAYMORE-PECULIAR R-II,Eng. Language Arts,54.6,38.1,*,*
2023,MSIP Special Programs ,IEP Students,RAYMORE-PECULIAR R-II,Mathematics,66.6,26.4,*,*
2023,MSIP Special Programs ,IEP Students,RAYMORE-PECULIAR R-II,Science,60.2,23.7,*,*
2023,MSIP Special Programs ,IEP Students,RAYMORE-PECULIAR R-II,Social Studies,*,65.9,20.5,*
2023,MSIP Special Programs ,MAP Direct Certification,RAYMORE-PECULIAR R-II,Eng. Language Arts,24.7,46.8,22.4,6.1
2023,MSIP Special Programs ,MAP Direct Certification,RAYMORE-PECULIAR R-II,Mathematics,42.4,33.1,17.2,7.3
2023,MSIP Special Programs ,MAP Direct Certification,RAYMORE-PECULIAR R-II,Science,38.5,36.8,17.2,7.5
2023,MSIP Special Programs ,MAP Direct Certification,RAYMORE-PECULIAR R-II,Social Studies,*,71.1,21.1,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,RAYMORE-PECULIAR R-II,Eng. Language Arts,24.2,44.9,22,8.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,RAYMORE-PECULIAR R-II,Mathematics,37.9,36,17.5,8.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,RAYMORE-PECULIAR R-II,Science,34.9,39.4,17.7,8
